Rank,Address,Quantity,Percentage,Value,Analytics
112,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x5844ed1e58c5b9bdbe95376f64e2f49b65b27915,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x5844ed1e58c5b9bdbe95376f64e2f49b65b27915#tokenAnalytics
113,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x51220d0adf57e19915338277ca69db782d60015b,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x51220d0adf57e19915338277ca69db782d60015b#tokenAnalytics
114,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x25ab254aad14ddd1235ef9a8da3facf45801120a,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x25ab254aad14ddd1235ef9a8da3facf45801120a#tokenAnalytics
115,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x689f7b81694367eb878a1dae43735a44ed796897,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x689f7b81694367eb878a1dae43735a44ed796897#tokenAnalytics
116,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x331d77760f2bfc862f38889a662665bdcaccf39c,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x331d77760f2bfc862f38889a662665bdcaccf39c#tokenAnalytics
117,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xc052cee52da350e56f9d0f4a9128c3f316d8a91a,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xc052cee52da350e56f9d0f4a9128c3f316d8a91a#tokenAnalytics
118,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xa7c8a054238aab1a35ded51c5fd37c947e88a0a4,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xa7c8a054238aab1a35ded51c5fd37c947e88a0a4#tokenAnalytics
119,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x23f094a48697db90f0aa5ba99eac6abe0b0fa118,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x23f094a48697db90f0aa5ba99eac6abe0b0fa118#tokenAnalytics
120,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x5036efa9e7e1688e6f2d36e620436286dac309eb,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x5036efa9e7e1688e6f2d36e620436286dac309eb#tokenAnalytics
121,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x44d7d0afdb9c4e902ea149ececc63e1533822f31,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x44d7d0afdb9c4e902ea149ececc63e1533822f31#tokenAnalytics
122,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x70920f03524c1ba8b3de2eb5e2f017be1724732e,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x70920f03524c1ba8b3de2eb5e2f017be1724732e#tokenAnalytics
123,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x8d785334d052c7184ae6e551ebb957ed79bed700,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x8d785334d052c7184ae6e551ebb957ed79bed700#tokenAnalytics
