Rank,Address,Quantity,Percentage,Value,Analytics
108,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xcdb85d6e36f9b941371804e4b0cdd7838c9823fa,"25,360,020.8386",0.0701%,"$18,503,106.75",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xcdb85d6e36f9b941371804e4b0cdd7838c9823fa#tokenAnalytics
109,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x237ac1b67c94bdd7a5903e8a455937f7b22e30bd,"23,024,681.88340903",0.0637%,"$16,799,203.34",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x237ac1b67c94bdd7a5903e8a455937f7b22e30bd#tokenAnalytics
110,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x83e066fc6ec5b022670a2d2e97ad315cb55c0b76,"22,875,606.8074626",0.0632%,"$16,690,435.60",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x83e066fc6ec5b022670a2d2e97ad315cb55c0b76#tokenAnalytics
111,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x8c54ebdd960056d2cff5998df5695daca1fc0190,"20,984,727.35161925",0.0580%,"$15,310,817.47",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x8c54ebdd960056d2cff5998df5695daca1fc0190#tokenAnalytics
112,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xf34f0420b588b6cf956f66beabab3f75deb10a63,"16,579,467.762",0.0458%,"$12,096,664.42",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xf34f0420b588b6cf956f66beabab3f75deb10a63#tokenAnalytics
113,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x237244a97880b67de44a64779912e11e428586bc,"16,099,931.507",0.0445%,"$11,746,786.53",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x237244a97880b67de44a64779912e11e428586bc#tokenAnalytics
114,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x0d0707963952f2fba59dd06f2b425ace40b492fe,"16,004,907.1412198",0.0443%,"$11,677,455.12",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x0d0707963952f2fba59dd06f2b425ace40b492fe#tokenAnalytics
115,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x8efdaa8f92c4ae0bbaf7c827f26668f33968eda4,"14,065,049.68524989",0.0389%,"$10,262,101.81",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x8efdaa8f92c4ae0bbaf7c827f26668f33968eda4#tokenAnalytics
116,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x3869dbae46454efb20e20c136e751a272922530d,"13,911,434.38517889",0.0385%,"$10,150,021.45",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x3869dbae46454efb20e20c136e751a272922530d#tokenAnalytics
117,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x32d4703e5834f1b474b17dfdb0ac32cc22575145,"13,719,380.41376073",0.0379%,"$10,009,895.57",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x32d4703e5834f1b474b17dfdb0ac32cc22575145#tokenAnalytics
